invoice_id,branch,city,customer_type,gender,product_line, unit_price ,quantity,tax_5%, total ,date,time,payment, cogs ,gross_margin_percentage, gross_income ,rating, order_value , month 
324-92-3863,A,Yangon,Member,Male,Electronic accessories,20.89,2,2.089,43.87,2/5/2019,6:45 PM,Cash,41.78,4.761904762,2.09,9.8,4.18,February
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.50,1,0.775,16.28,3/19/2019,3:23 PM,Credit card,15.50,4.761904762,0.78,7.4,0.78,March
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,3,14.523,304.98,3/30/2019,8:37 PM,Cash,290.46,4.761904762,14.52,6.7,43.57,March
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33,2,3.333,69.99,1/26/2019,2:41 PM,Credit card,66.66,4.761904762,3.33,6.4,6.67,January
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,2,3.827,80.37,3/2/2019,6:18 PM,Credit card,76.54,4.761904762,3.83,5.8,7.65,March
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33.30,9,14.985,314.69,3/4/2019,3:27 PM,Ewallet,299.70,4.761904762,14.99,7.2,134.87,March
195-06-0432,A,Yangon,Member,Male,Home and lifestyle,81.01,3,12.1515,255.18,1/13/2019,12:55 PM,Credit card,243.03,4.761904762,12.15,9.3,36.45,January
605-03-2706,A,Yangon,Normal,Female,Health and beauty,15.80,3,2.37,49.77,3/25/2019,6:02 PM,Cash,47.40,4.761904762,2.37,9.5,7.11,March
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,5,8.6225,181.07,3/11/2019,7:44 PM,Credit card,172.45,4.761904762,8.62,9,43.11,March
746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.63,10,42.315,888.62,1/1/2019,11:36 AM,Credit card,846.30,4.761904762,42.32,9,423.15,January
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36.91,7,12.9185,271.29,2/10/2019,1:51 PM,Ewallet,258.37,4.761904762,12.92,6.7,90.43,February
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.08,7,30.478,640.04,1/26/2019,3:17 PM,Cash,609.56,4.761904762,30.48,5.5,213.35,January
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80.08,3,12.012,252.25,2/11/2019,3:29 PM,Cash,240.24,4.761904762,12.01,5.4,36.04,February
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.613,180.87,2/7/2019,5:59 PM,Cash,172.26,4.761904762,8.61,8.2,17.23,February
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2,4.992,104.83,3/6/2019,11:55 AM,Credit card,99.84,4.761904762,4.99,7,9.98,March
221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.66,4,14.932,313.57,3/4/2019,10:39 AM,Cash,298.64,4.761904762,14.93,8.5,59.73,March
518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.60,6,7.98,167.58,2/26/2019,3:10 PM,Ewallet,159.60,4.761904762,7.98,4.9,47.88,February
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,1,1.2725,26.72,3/10/2019,6:10 PM,Credit card,25.45,4.761904762,1.27,5.1,1.27,March
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.77,1,3.3885,71.16,2/4/2019,8:43 PM,Credit card,67.77,4.761904762,3.39,6.5,3.39,February
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,4,11.918,250.28,1/19/2019,12:46 PM,Cash,238.36,4.761904762,11.92,9.8,47.67,January
809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.15,4,11.63,244.23,1/23/2019,5:44 PM,Cash,232.60,4.761904762,11.63,8.4,46.52,January
139-32-4183,A,Yangon,Member,Female,Sports and travel,97.48,9,43.866,921.19,3/14/2019,2:19 PM,Ewallet,877.32,4.761904762,43.87,7.4,394.79,March
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7,34.986,734.71,1/23/2019,10:33 AM,Cash,699.72,4.761904762,34.99,6.1,244.90,January
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,33.7295,708.32,1/9/2019,11:40 AM,Cash,674.59,4.761904762,33.73,6,236.11,January
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.71,5,15.9275,334.48,2/7/2019,7:30 PM,Ewallet,318.55,4.761904762,15.93,8.5,79.64,February
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2,1.476,31.00,2/18/2019,2:42 PM,Ewallet,29.52,4.761904762,1.48,4.3,2.95,February
552-44-5977,B,Mandalay,Member,Male,Health and beauty,62.00,8,24.8,520.80,1/3/2019,7:08 PM,Credit card,496.00,4.761904762,24.80,6.2,198.40,January
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,864.57,3/29/2019,7:12 PM,Ewallet,823.40,4.761904762,41.17,4.3,411.70,March
430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.37,8,30.148,633.11,1/28/2019,3:46 PM,Credit card,602.96,4.761904762,30.15,8.4,241.18,January
886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,296.94,3/22/2019,7:06 PM,Credit card,282.80,4.761904762,14.14,4.5,70.70,March
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.60,10,38.3,804.30,1/24/2019,6:10 PM,Ewallet,766.00,4.761904762,38.30,6,383.00,January
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2,5.803,121.86,3/10/2019,8:46 PM,Ewallet,116.06,4.761904762,5.80,8.8,11.61,March
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.745,183.65,2/22/2019,6:35 PM,Ewallet,174.90,4.761904762,8.75,6.6,87.45,February
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.0475,64.00,2/18/2019,11:40 AM,Ewallet,60.95,4.761904762,3.05,5.9,3.05,February
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1,2.0175,42.37,1/29/2019,1:46 PM,Ewallet,40.35,4.761904762,2.02,6.2,2.02,January
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,3/2/2019,5:16 PM,Ewallet,973.80,4.761904762,48.69,4.4,486.90,March
727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1,1.592,33.43,2/9/2019,1:22 PM,Cash,31.84,4.761904762,1.59,7.7,1.59,February
347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,65.82,1,3.291,69.11,2/22/2019,3:33 PM,Cash,65.82,4.761904762,3.29,4.1,3.29,February
849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,7,30.919,649.30,2/18/2019,1:28 PM,Cash,618.38,4.761904762,30.92,6.6,216.43,February
